,collection,brand,item,price_without_discount,discount,clean_price,maltiply
336,New Season,RASARIO,buttoned V-neck dress,1659.0,0.0,1659.0,1.0
337,Conscious,Cloe Cassandro,Beniras halterneck dress,426.0,30.0,298.0,0.7
338,,Eckhaus Latta,floral-print sleeveless dress,407.0,0.0,407.0,1.0
339,New Season,Dion Lee,corset-style sweetheart neck dress,686.0,0.0,686.0,1.0
340,,KHAITE,Sloan open-back gown,2167.0,0.0,2167.0,1.0
341,New Season,MISBHV,monogram-print minidress,343.0,0.0,343.0,1.0
342,,Paco Rabanne,ruched-detail asymmetric midi dress,582.0,0.0,582.0,1.0
343,,Carolina Herrera,puff-sleeve denim dress,1583.0,0.0,1583.0,1.0
344,,Lisa Marie Fernandez,gingham check A-line dress,890.0,0.0,890.0,1.0
345,Conscious,Asceno,linen sleeveless dress,482.0,0.0,482.0,1.0
346,Conscious,lemlem,Nunu cotton dress,426.0,0.0,426.0,1.0
347,,VETEMENTS,scoop neck mini dress,846.0,0.0,846.0,1.0
348,,16Arlington,Vida sequinned long-sleeve dress,1265.0,0.0,1265.0,1.0
349,,TOM FORD,slashed-detail one-shoulder dress,3496.0,0.0,3496.0,1.0
350,,Kika Vargas,Nina floral-print midi dress,642.0,0.0,642.0,1.0
351,,Bottega Veneta,sleeveless A-line leather dress,4765.0,0.0,4765.0,1.0
352,,Missing You Already,Mya sleeveless midi dress,489.0,0.0,489.0,1.0
353,,Kwaidan Editions,floral-print velvet-effect shirt dress,866.0,50.0,433.0,0.5
354,Conscious,Lisa Marie Fernandez,Laure check-pattern midi dress,826.0,0.0,826.0,1.0
355,,Dolce & Gabbana,floral-print flared dress,1097.0,40.0,658.0,0.6
356,,PINKO,broderie anglais shirt dress,327.0,15.0,278.0,0.85
357,,Dolce & Gabbana,square-neck graphic-print dress,1097.0,40.0,658.0,0.6
358,,Versace,Greca Chain belted silk shirtdress,1167.0,0.0,1167.0,1.0
359,,Dolce & Gabbana,Wisteria-print poplin midi dress,1097.0,40.0,658.0,0.6
360,Conscious,lemlem,Nunu cotton dress,426.0,0.0,426.0,1.0
361,,VETEMENTS,scoop neck mini dress,846.0,0.0,846.0,1.0
362,,16Arlington,Vida sequinned long-sleeve dress,1265.0,0.0,1265.0,1.0
363,,TOM FORD,slashed-detail one-shoulder dress,3496.0,0.0,3496.0,1.0
364,,Kika Vargas,Nina floral-print midi dress,642.0,0.0,642.0,1.0
365,,Bottega Veneta,sleeveless A-line leather dress,4765.0,0.0,4765.0,1.0
366,,Missing You Already,Mya sleeveless midi dress,489.0,0.0,489.0,1.0
367,,Kwaidan Editions,floral-print velvet-effect shirt dress,866.0,50.0,433.0,0.5
368,Conscious,Lisa Marie Fernandez,Laure check-pattern midi dress,826.0,0.0,826.0,1.0
369,,Dolce & Gabbana,floral-print flared dress,1097.0,40.0,658.0,0.6
370,,PINKO,broderie anglais shirt dress,327.0,15.0,278.0,0.85
371,,Dolce & Gabbana,square-neck graphic-print dress,1097.0,40.0,658.0,0.6
372,,Versace,Greca Chain belted silk shirtdress,1167.0,0.0,1167.0,1.0
373,,Dolce & Gabbana,Wisteria-print poplin midi dress,1097.0,40.0,658.0,0.6
374,,Versace Jeans Couture,Regalia Baroque print midi dress,675.0,0.0,675.0,1.0
375,,Self-Portrait,Azalea lace dress,377.0,30.0,264.0,0.7
376,New Season,SANDRO,monogrammed belted denim dress,411.0,0.0,411.0,1.0
377,New Season,Reformation,Celestia sweetheart-neck midi dress,362.0,0.0,362.0,1.0
378,Conscious,Maje,V-neck long-sleeve dress,281.0,0.0,281.0,1.0
379,,PINKO,logo-plaque one-shoulder dress,273.0,20.0,218.0,0.8
380,,Dolce & Gabbana,all-over floral print dress,1378.0,40.0,827.0,0.6
381,,Versace Jeans Couture,logo-print T-shirt dress,245.0,20.0,196.0,0.8
382,Conscious,Hunza G,square-neck sleeveless minidress,216.0,0.0,216.0,1.0
383,Conscious,Self-Portrait,broderie-anglaise midi shirtdress,458.0,20.0,366.0,0.8
384,Conscious,ZIMMERMANN,Postcard Lantern floral-print maxi dress,1907.0,0.0,1907.0,1.0
385,,Self-Portrait,broderie-angliase midi dress,526.0,20.0,421.0,0.8
386,New Season,Dolce & Gabbana,Majolica-print midi dress,2095.0,0.0,2095.0,1.0
387,,Mônot,open-back mini dress,852.0,0.0,852.0,1.0
388,New Season,Self-Portrait,Azalea lace midi dress,362.0,0.0,362.0,1.0
389,,Versace Jeans Couture,Garland Sun Regalia Baroque midi dress,493.0,30.0,345.0,0.7
390,,Maje,Rosaro cut-out flared mini dress,400.0,0.0,400.0,1.0
391,,See by Chloé,polo collar short-sleeve dress,375.0,0.0,375.0,1.0
392,,MISBHV,velour monogram midi slip dress,311.0,0.0,311.0,1.0
393,,Dolce & Gabbana,rose-print bustier dress,2095.0,0.0,2095.0,1.0
394,,PINKO,one-shoulder shift dress,273.0,30.0,191.0,0.7
395,,Self-Portrait,Azalea lace midi dress,387.0,30.0,271.0,0.7
396,,PINKO,buttoned denim strapless midi dress,410.0,40.0,246.0,0.6
397,,Dolce & Gabbana,sleeveless graphic-print dress,1692.0,50.0,846.0,0.5
398,,Rixo,Becca bib-collar long shirtdress,323.0,40.0,194.0,0.6
399,,Self-Portrait,gathered jersey dress,370.0,30.0,259.0,0.7
400,,PINKO,v-neck maxi dress,317.0,30.0,222.0,0.7
401,Conscious,Self-Portrait,puff-sleeve broderie mini dress,443.0,40.0,266.0,0.6
402,,Versace Jeans Couture,logo-print T-shirt minidress,199.0,10.0,179.0,0.9
403,Conscious,Zadig&Voltaire,lace-edge leopard dress,332.0,0.0,332.0,1.0
404,,PINKO,one-shoulder dress,273.0,40.0,164.0,0.6
405,New Season,Karl Lagerfeld,logo-trim T-shirt dress,196.0,0.0,196.0,1.0
406,,Self-Portrait,ruffle-bib broderie mini dress,530.0,40.0,318.0,0.6
407,,PINKO,tassel-trim ruffled minidress,410.0,30.0,287.0,0.7
408,,Self-Portrait,Azalea lace midi dress,427.0,30.0,299.0,0.7
409,New Season,Charo Ruiz Ibiza,Cindy guipure-lace maxi dress,655.0,0.0,655.0,1.0
410,New Season,Dolce & Gabbana,Majolica-print shift mini dress,1625.0,0.0,1625.0,1.0
411,,Versace,box-pleat dress,1605.0,20.0,1284.0,0.8
412,,Dolce & Gabbana,V-neck graphic-print dress,1820.0,40.0,1092.0,0.6
413,,Versace Jeans Couture,Regalia Baroque print draped dress,776.0,30.0,543.0,0.7
414,New Season,Versace Jeans Couture,logo-print T-shirt dress,132.0,0.0,132.0,1.0
415,,Versace Jeans Couture,logo straps mini dress,237.0,20.0,190.0,0.8
416,New Season,PINKO,one-shoulder puff-sleeve dress,388.0,0.0,388.0,1.0
417,,PINKO,short-sleeve gathered-detail dress,256.0,20.0,205.0,0.8
418,,MSGM,cold-shoulder cotton maxi dress,255.0,40.0,153.0,0.6
419,,LIU JO,floral maxi dress,198.0,30.0,131.0,0.7
420,,PINKO,knitted skater dress,257.0,30.0,180.0,0.7
421,New Season,Self-Portrait,long-sleeve shirt dress,543.0,0.0,543.0,1.0
422,,Self-Portrait,asymmetric draped dress,399.0,10.0,359.0,0.9
423,,PINKO,floral pattern shirt dress,410.0,30.0,287.0,0.7
424,,Self-Portrait,embellished sleeveless mini dress,443.0,30.0,310.0,0.7
425,,ROTATE,zebra print midi dress,233.0,45.0,128.0,0.55
426,New Season,Versace Jeans Couture,logo-embroidered T-shirt dress,132.0,0.0,132.0,1.0
427,,TWINSET,floral-print wrap dress,341.0,25.0,256.0,0.75
428,,Karl Lagerfeld,snap-fastening dress,270.0,50.0,135.0,0.5
429,,Self-Portrait,V-neck jersey dress,466.0,30.0,326.0,0.7
430,,Karl Lagerfeld,toggle-fastening short-sleeve dress,303.0,30.0,212.0,0.7
431,,Chiara Ferragni,metallic-finish sleeveless dress,377.0,35.0,245.0,0.65
432,,PINKO,sequin-embellished fringed mini dress,551.0,30.0,386.0,0.7
433,,Moschino,doll-print T-shirt dress,330.0,30.0,231.0,0.7
434,,Elisabetta Franchi,sleeveless shirt dress,491.0,25.0,368.0,0.75
435,,PINKO,floral-print asymmetric midi dress,383.0,30.0,264.0,0.7
436,,Versace Jeans Couture,Sunflower print crepe mini dress,653.0,25.0,477.0,0.75
437,,Bottega Veneta,strapless belted minidress,2048.0,0.0,2048.0,1.0
438,,Self-Portrait,pleated midi dress,487.0,25.0,365.0,0.75
439,,MACH & MACH,crystal-flower minidress,769.0,0.0,769.0,1.0
440,,PINKO,ruched-effect A-line dress,205.0,0.0,205.0,1.0
441,Conscious,GANNI,sequinned sleeveless mini dress,327.0,25.0,245.0,0.75
442,New Season,Dolce & Gabbana,Majolica-print midi dress,2195.0,0.0,2195.0,1.0
443,,TWINSET,logo T-shirt midi dress,157.0,10.0,141.0,0.9
444,,PINKO,crochet-knit bow-detail long dress,536.0,30.0,375.0,0.7
445,,Wolford,strapless maxi dress,161.0,0.0,161.0,1.0
446,New Season,Off-White,Off-Stamp ribbed dress,327.0,0.0,327.0,1.0
447,New Season,Self-Portrait,knitted midi dress,463.0,0.0,463.0,1.0
448,,Elisabetta Franchi,contrasting-pocket shirt dress,663.0,25.0,497.0,0.75
449,New Season,Self-Portrait,lace-applique knit dress,463.0,0.0,463.0,1.0
450,,Dolce & Gabbana,sweetheart-neck graphic-print dress,1583.0,40.0,950.0,0.6
451,,Maje,broderie anglaise dress,445.0,0.0,445.0,1.0
452,,SANDRO,gathered mini dress,220.0,0.0,220.0,1.0
453,Conscious,GANNI,ruched-detail minidress,232.0,10.0,209.0,0.9
454,,SANDRO,Louise skater dress,253.0,0.0,253.0,1.0
455,,Frankie Shop,Tina T-shirt dress,152.0,40.0,91.0,0.6
456,Conscious,GANNI,floral-print pleated georgette midi dress,309.0,30.0,216.0,0.7
457,New Season,Rebecca Vallance,Rosanna strapless midi dress,569.0,0.0,569.0,1.0
458,,Self-Portrait,floral-print mini dress,442.0,15.0,376.0,0.85
459,Conscious,ZIMMERMANN,Postcard puff-sleeve flared mini dress,1273.0,0.0,1273.0,1.0
460,,Maje,lace-trim V-neck dress,265.0,0.0,265.0,1.0
461,,PINKO,ruched button-up dress,317.0,25.0,238.0,0.75
462,Conscious,Kenzo,Tiger logo-embroidered T-shirt dress,278.0,20.0,222.0,0.8
463,,PINKO,cut-out ribbed dress,273.0,20.0,218.0,0.8
464,,Maje,Rockina puff-sleeve dress,220.0,0.0,220.0,1.0
465,,PINKO,leopard print wrap midi dress,327.0,15.0,278.0,0.85
466,,SANDRO,double breasted mini dress,298.0,0.0,298.0,1.0
467,,Y-3,sleeveless polo shirtdress,273.0,30.0,191.0,0.7
468,New Season,Self-Portrait,empire-line lace dress,526.0,0.0,526.0,1.0
469,New Season,ZIMMERMANN,floral-print ruffled dress,910.0,0.0,910.0,1.0
470,Conscious,Michael Michael Kors,cut-out poplin maxi dress,269.0,0.0,269.0,1.0
471,Conscious,Patrizia Pepe,floral-print sleeveless midi dress,210.0,20.0,168.0,0.8
472,,BOSS,panelled midi dress,190.0,0.0,190.0,1.0
473,,Dion Lee,cut-out detail minidress,651.0,30.0,456.0,0.7
474,,Elisabetta Franchi,contrasting-pocket shirt dress,631.0,25.0,473.0,0.75
475,,MACH & MACH,crystal-bow cutout minidress,1042.0,0.0,1042.0,1.0
476,,Magda Butrym,one shoulder ruched mini dress,1059.0,0.0,1059.0,1.0
477,,Dolce & Gabbana,floral-print midi dress,1802.0,40.0,1081.0,0.6
478,,Dolce & Gabbana,poppy-print three-quarter sleeve dress,2040.0,40.0,1224.0,0.6
479,,Elisabetta Franchi,asymmetric sequin-embellished dress,645.0,35.0,419.0,0.65
480,,Self-Portrait,broderie anglaise dress,525.0,25.0,394.0,0.75
481,Conscious,Acne Studios,logo print T-shirt dress,249.0,0.0,249.0,1.0
482,,Amazuìn,Rosie mini dress,299.0,20.0,239.0,0.8
483,Conscious,Self-Portrait,floral-print mid-length dress,536.0,30.0,375.0,0.7
484,Conscious,Karl Lagerfeld,logo-tape jersey midi dress,213.0,30.0,149.0,0.7
485,,Kenzo,logo-print T-shirt dress,194.0,20.0,155.0,0.8
486,New Season,ZIMMERMANN,Dancer floral-print silk midi dress,910.0,0.0,910.0,1.0
487,,Versace Jeans Couture,logo straps mini dress,242.0,10.0,218.0,0.9
488,,ZIMMERMANN,Postcard floral print mini dress,990.0,0.0,990.0,1.0
489,,Zadig&Voltaire,Roberto drop-waist lace-trim dress,530.0,0.0,530.0,1.0
490,,Ermanno Scervino,sleeveless brocade midi dress,2015.0,35.0,1310.0,0.65
491,,Self-Portrait,lace-trim maxi dress,667.0,45.0,367.0,0.55
492,,Self-Portrait,crossover-top draped midi dress,423.0,30.0,296.0,0.7
493,New Season,SANDRO,gradient-effect sleeveless dress,298.0,0.0,298.0,1.0
494,New Season,SANDRO,cut-out midi dress,220.0,0.0,220.0,1.0
495,,Elisabetta Franchi,chain-detail mini dress,432.0,25.0,324.0,0.75
496,,LIU JO,logo-print T-shirt dress,84.0,35.0,54.0,0.65
497,,SANDRO,Kendal broderie anglaise flared dress,332.0,0.0,332.0,1.0
498,,Zadig&Voltaire,ruffled tiered dress,557.0,0.0,557.0,1.0
499,,Dolce & Gabbana,floral-print midi dress,2130.0,40.0,1278.0,0.6
500,New Season,ZIMMERMANN,Dancer garden-print mini dress,1273.0,0.0,1273.0,1.0
501,,SANDRO,Enrika midi dress,478.0,0.0,478.0,1.0
502,New Season,ZIMMERMANN,Tropicana print belted mini dress,671.0,0.0,671.0,1.0
503,,Elisabetta Franchi,V-neck sleeveless mini dress,470.0,30.0,329.0,0.7
504,New Season,SANDRO,Albi ruched mini dress,253.0,0.0,253.0,1.0
505,,Versace Jeans Couture,logo-embroidered T-shirt dress,199.0,20.0,159.0,0.8
506,,Sachin & Babi,Simone sequinned satin gown,851.0,0.0,851.0,1.0
507,,Isabel Marant Étoile,Sireny puff-sleeve mini dress,354.0,0.0,354.0,1.0
508,,Dolce & Gabbana,mixed-print knee-length dress,1725.0,0.0,1725.0,1.0
509,Conscious,ZIMMERMANN,V-neck flared mini dress,1210.0,30.0,847.0,0.7
510,,Love Moschino,cutout heart-detail dress,239.0,15.0,203.0,0.85
511,,Versace Jeans Couture,mix-print T-shirt dress,250.0,20.0,200.0,0.8
512,Conscious,GANNI,animal-print asymmetric midi dress,290.0,40.0,174.0,0.6
513,,Kenzo,floral-print shirt dress,726.0,50.0,363.0,0.5
514,,Karl Lagerfeld,tassel-detail short-sleeve dress,355.0,25.0,266.0,0.75
515,,SANDRO,heart print asymmetric belted dress,276.0,0.0,276.0,1.0
516,Exclusive,There Was One,ribbed jersey tank midi dress,328.0,60.0,131.0,0.4
517,,Balmain,jewelled halterneck tweed dress,3047.0,30.0,2133.0,0.7
518,,Dolce & Gabbana,bustier-style midi dress,1820.0,40.0,1092.0,0.6
519,,TWINSET,ruffled-detail flared dress,239.0,20.0,191.0,0.8
520,,Versace Jeans Couture,logo-print cotton T-shirt dress,135.0,0.0,135.0,1.0
521,New Season,Dolce & Gabbana,printed short dress,1845.0,0.0,1845.0,1.0
522,,PINKO,broderie-anglaise dress,410.0,20.0,328.0,0.8
523,,Kenzo,floral-print T-shirt dress,474.0,50.0,237.0,0.5
524,,Palm Angels,logo-print T-shirt dress,304.0,0.0,304.0,1.0
525,New Season,Versace Jeans Couture,Sun Flower Garland slip dress,360.0,0.0,360.0,1.0
526,,P.A.R.O.S.H.,flared mini dress,485.0,35.0,315.0,0.65
527,Conscious,GANNI,GANNI CLLR WIDE SS ZIP UP LTHR MINI DRS,536.0,50.0,268.0,0.5
528,,Dolce & Gabbana,round-neck sleeveless dress,1378.0,40.0,827.0,0.6
529,,SANDRO,ruched sleeveless midi dress,220.0,0.0,220.0,1.0
530,,Maje,stripe-print tie-waist shirt dress,287.0,0.0,287.0,1.0
531,,Love Moschino,logo-patch cotton T-shirt dress,221.0,0.0,221.0,1.0
532,,Roberto Cavalli,zip-fastening long-sleeve dress,2326.0,20.0,1861.0,0.8
533,,Lemaire,double layer skirt midi dress,549.0,30.0,384.0,0.7
534,,Dolce & Gabbana,cut-out bustier midi-dress,1605.0,35.0,1011.0,0.65
535,New Season,SANDRO,Magda cut-out satin midi dress,220.0,0.0,220.0,1.0
536,,PINKO,broderie anglais maxi-dress,492.0,25.0,369.0,0.75
537,New Season,Self-Portrait,pearl-embellished guipure lace mini dress,439.0,0.0,439.0,1.0
538,,Just Cavalli,painterly-print shift dress,442.0,60.0,177.0,0.4
539,Conscious,Karl Lagerfeld,lace-insert jersey dress,160.0,30.0,112.0,0.7
540,New Season,Self-Portrait,pearl-embellished guipure lace mini dress,439.0,0.0,439.0,1.0
541,,Just Cavalli,painterly-print shift dress,442.0,60.0,177.0,0.4
542,Conscious,Karl Lagerfeld,lace-insert jersey dress,160.0,30.0,112.0,0.7
543,,Isabel Marant Étoile,Jaudrey ruffle trim dress,465.0,0.0,465.0,1.0
544,Conscious,GANNI,floral-print slip midi dress,437.0,30.0,306.0,0.7
545,,Zadig&Voltaire,cotton mid-length shirt dress,276.0,0.0,276.0,1.0
546,,Dolce & Gabbana,leopard print short-sleeve dress,1930.0,40.0,1158.0,0.6
547,,Michael Michael Kors,logo-belt pleated satin midi dress,305.0,40.0,177.0,0.6
548,,Aeron,long sleeve evening dress,547.0,10.0,492.0,0.9
549,,Self-Portrait,cut-out detail ruched midi dress,416.0,30.0,291.0,0.7
550,,Self-Portrait,scallop-trim midi dress,526.0,0.0,526.0,1.0
551,,Saloni,floral-print ruffled dress,869.0,30.0,608.0,0.7
552,New Season,SANDRO,puff-sleeve belted minidress,332.0,0.0,332.0,1.0
553,New Season,Self-Portrait,floral-lace midi shirtdress,554.0,0.0,554.0,1.0
554,,Self-Portrait,broderie-anglaise off-shoulder midi dress,525.0,25.0,394.0,0.75
555,,b+ab,flap-pocket stretch-knit minidress,209.0,65.0,73.0,0.35
556,,PINKO,floral maxi dress,410.0,30.0,287.0,0.7
557,New Season,Solace London,Amara strapless flared gown,489.0,0.0,489.0,1.0
558,,TWINSET,long-sleeve striped shirtdress,193.0,25.0,145.0,0.75
559,,Self-Portrait,broderie anglaise mini dress,549.0,30.0,384.0,0.7
560,,Self-Portrait,tie-detail midi dress,443.0,30.0,310.0,0.7
561,Conscious,Hunza G,Thema ribbed mini dress,235.0,0.0,235.0,1.0
562,New Season,Reformation,Daytona V-neck silk midi dress,292.0,0.0,292.0,1.0
563,,Dolce & Gabbana,ruched mid-length dress,1726.0,30.0,1208.0,0.7
564,,Elisabetta Franchi,double-breasted blazer dress,553.0,25.0,415.0,0.75
565,,Maje,striped long-sleeve shirt dress,220.0,0.0,220.0,1.0
566,,ZIMMERMANN,silk wrapped midi dress,637.0,0.0,637.0,1.0
567,,Dolce & Gabbana,cut-out midi dress,1827.0,30.0,1279.0,0.7
568,New Season,Self-Portrait,macramé-detail chiffon minidress,400.0,0.0,400.0,1.0
569,Conscious,Maje,Rebelia mini dress,310.0,0.0,310.0,1.0
570,,Oséree,cut-out metallic-threading dress,332.0,0.0,332.0,1.0
571,,Camilla,floral-print ruffled dress,729.0,30.0,510.0,0.7
572,,SANDRO,tied waist shirt dress,253.0,0.0,253.0,1.0
573,,PINKO,plissé glitter sequin dress,824.0,30.0,577.0,0.7
574,,Zadig&Voltaire,Risty chain-print lace-trim long dress,512.0,0.0,512.0,1.0
575,,Prada,sleeveless mini dress,2436.0,0.0,2436.0,1.0
576,,Tory Burch,tassel-detail shift dress,460.0,20.0,368.0,0.8
577,,Jacquemus,Saudade draped maxi dress,846.0,0.0,846.0,1.0
578,,Maje,monogram flared silk dress,445.0,0.0,445.0,1.0
579,New Season,Versace Jeans Couture,logo-print T-shirt dress,132.0,0.0,132.0,1.0
580,,Versace,Acid Bouquet La Greca-print dress,2026.0,50.0,1013.0,0.5
581,Conscious,GANNI,floral-print tie-waist dress,282.0,25.0,206.0,0.75
582,,Charo Ruiz Ibiza,Rachel crochet-trim minidress,476.0,10.0,428.0,0.9
583,,Missoni,zigzag-pattern crochet lamé maxi dress,1500.0,30.0,1050.0,0.7
584,New Season,Reformation,Bandit floral-print midi dress,324.0,0.0,324.0,1.0
585,,Karl Lagerfeld,logo floral-print semi-sheer midi dress,436.0,30.0,305.0,0.7
586,New Season,Self-Portrait,ribbed-knit bow midi dress,471.0,0.0,471.0,1.0
587,,PINKO,V-neck pencil dress,317.0,30.0,222.0,0.7
588,,ZIMMERMANN,Moonshine floral print pleated dress,744.0,0.0,744.0,1.0
589,Conscious,ZIMMERMANN,floral-print flared dress,679.0,0.0,679.0,1.0
590,,Versace Jeans Couture,floral-print panelled dress,658.0,35.0,428.0,0.65
591,New Season,Self-Portrait,draped strapless dress,388.0,0.0,388.0,1.0
592,Conscious,IRO,Loomy wrap mini dress,437.0,30.0,306.0,0.7
593,,Moschino,cereal logo-printed T-shirt dress,391.0,30.0,274.0,0.7
594,,PINKO,ruched flared mini dress,205.0,0.0,205.0,1.0
595,,Dolce & Gabbana,tiger-print sleeveless dress,1930.0,40.0,1158.0,0.6
596,,Zadig&Voltaire,floral-print handkerchief-hem dress,332.0,0.0,332.0,1.0
597,,SANDRO,Alexiane star-print silk minidress,388.0,0.0,388.0,1.0
598,,Karl Lagerfeld,padded-shoulder jersey dress,213.0,45.0,117.0,0.55
599,New Season,Solace London,Lennox sweetheart-neck dress,496.0,0.0,496.0,1.0
600,,TWINSET,botanical-print high-low dress,310.0,30.0,217.0,0.7
601,,Self-Portrait,guipure-lace mini dress,451.0,20.0,361.0,0.8
602,,LIU JO,pleated sleeveless dress,331.0,25.0,248.0,0.75
603,,Karl Lagerfeld,contrast-detail shirt dress,326.0,50.0,163.0,0.5
604,,PINKO,striped midi dress,317.0,30.0,222.0,0.7
605,New Season,MANURI,Patricia ruched-detail mini dress,352.0,0.0,352.0,1.0
606,Exclusive,ROTATE,Kim jacquard high-neck minidress,368.0,40.0,221.0,0.6
607,,Maje,long-sleeve ruffled dress,265.0,0.0,265.0,1.0
608,,Alexander McQueen,ruffle-detail dress,763.0,40.0,458.0,0.6
609,,ZIMMERMANN,Postcard printed pleated midi dress,1565.0,0.0,1565.0,1.0
610,,Self-Portrait,Guipure lace midi dress,481.0,0.0,481.0,1.0
611,Conscious,Maje,embroidered button-up dress,287.0,0.0,287.0,1.0
612,,Alexander Wang,corset-style T-shirt dress,336.0,0.0,336.0,1.0
613,Conscious,Maje,embellished-trim knitted mini dress,287.0,0.0,287.0,1.0
614,,Dolce & Gabbana,sequinned floral motif mini dress,2129.0,35.0,1384.0,0.65
615,,SANDRO,gathered detail minidress,253.0,0.0,253.0,1.0
616,,PINKO,bow-detail open-knit minidress,454.0,30.0,313.0,0.7
617,,Off-White,Meteor logo knitted dress,880.0,30.0,616.0,0.7
618,Conscious,Zadig&Voltaire,Risty floral-print slip dress,332.0,0.0,332.0,1.0
619,,Elisabetta Franchi,monogram print belted midi dress,597.0,25.0,448.0,0.75
620,,SIR.,Clemence one-shoulder midi dress,396.0,0.0,396.0,1.0
621,New Season,SANDRO,V-neck short dress,332.0,0.0,332.0,1.0
622,,PINKO,perforated-logo shirtdress,262.0,10.0,236.0,0.9
623,,Maje,scallop-edge crochet dress,400.0,0.0,400.0,1.0
624,New Season,SANDRO,Melinda one-shoulder mini dress,276.0,0.0,276.0,1.0
625,New Season,SANDRO,flared mini dress,253.0,0.0,253.0,1.0
626,,Karl Lagerfeld,toggle-fastening short-sleeve dress,303.0,30.0,212.0,0.7
627,,PINKO,sequin-embellished minidress,551.0,30.0,386.0,0.7
628,,PINKO,long-sleeve cotton shirtdress,372.0,40.0,223.0,0.6
629,,Woolrich,tie-waist cotton midi dress,166.0,30.0,116.0,0.7
630,Conscious,Zadig&Voltaire,graphic-print T-shirt dress,206.0,0.0,206.0,1.0
631,,PINKO,Leavers lace dress,410.0,40.0,246.0,0.6
632,,Elisabetta Franchi,asymmetric sequinned dress,487.0,0.0,487.0,1.0
633,,PINKO,V-neck minidress,410.0,30.0,287.0,0.7
634,,Dsquared2,floral-print ruffle-trim mini dress,1440.0,40.0,864.0,0.6
635,,Tory Burch,leaf-print maxi shirt dress,609.0,25.0,457.0,0.75
636,,Self-Portrait,polka-dot long-sleeve midi dress,487.0,15.0,414.0,0.85
637,,Isabel Marant Étoile,Sireny floral-print puff-sleeve mini dress,354.0,0.0,354.0,1.0
638,,Dolce & Gabbana,cut-out mini dress,1703.0,25.0,1277.0,0.75
639,,PINKO,V-neck sleeveless dress,294.0,20.0,235.0,0.8
640,Conscious,Nanushka,cut-out fitted wrap dress,659.0,30.0,461.0,0.7
641,New Season,Zadig&Voltaire,mix pattern midi dress,580.0,0.0,580.0,1.0
642,,Self-Portrait,Azealea lace mini dress,406.0,30.0,284.0,0.7
643,,Self-Portrait,broderie-anglaise cotton dress,526.0,30.0,368.0,0.7
644,,Zadig&Voltaire,leopard-print mini dress,332.0,0.0,332.0,1.0
